id;name;slug;region;city;description;latitude;longitude;type;address;phone;email;website;opening_hours;wikidata_item;wikipedia_url;history;image_url;source;wikidata_qid;religion_qid;denomination_qid;is_spc;is_spc_guess;review_status;is_approved;eparchy_id;created_at;updated_at;region_id;city_id;excerpt;architecture;art;spiritual_life;visiting;sources;image;source_url;lat;lng;wikidata_id;eparchy;description_short;ktitor;godina_izgradnje;napomena_podaci;status;coord_source;coord_url;coord_status
245;Manastir Končul;koncul;Kosovo i Metohija;Raška;"OPŠTI PODACI:
Manastir Končul nalazi se u duhovnom okrilju Eparhije raško-prizrenske u blizini mesta Raška na području Kosovo i Metohija. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1170. godine, čiji je ktitor i zadužbinar Stefan Nemanja, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Manastir Končul, posvećen svetom Nikoli i često poznat kao Nikoljača, jedno je od najvažnijih istorijskih i kulturnih mesta u Srbiji. Smješten u selu Gnjilica, tri kilometra jugoistočno od Raške, ovaj manastir je duboko ukorenjen u bogatoj istoriji Srpske pravoslavne crkve i predstavlja značajan spomenik kulture. U ovom članku ćemo istražiti njegovu istoriju, znamenitosti i sve što je potrebno da znate o ovom svetilištu. Post po crkvenom kalendaru u manastiru Končul prati ustaljeni liturgijski poredak Pravoslavne crkve, a raspored dana posta i razrešenja tokom cele godine može se pratiti kroz crkveni kalendar, u skladu sa bogoslužbenom praksom i duhovnom tradicijom. Manastir Končul datira iz prednemanjićkog perioda, a njegovo ime dolazi iz praslovenskog jezika, od reči “končina”, što znači kraj ili završetak.

ARHITEKTURA I UMETNOST:
Prema narodnim predanjima, manastir je prvobitno bio smešten u selu Kazinovići, gde danas postoje ostaci temelja crkve. Legenda govori o pljačkaškom napadu na manastir, kada je Bog uslišio molitve monaha i prenio manastir na drugu obalu nabujalog Ibra, spašavajući ga od razbojnika. Ovaj događaj se duboko ukorenio u narodnoj tradiciji, čineći manastir još misteroznijim i svetim mestom za vernike. Manastir Končul je kroz istoriju doživeo mnoge promene, ali su arheološka istraživanja iz 1975.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Končul aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";43.1812;20.7321;;;;;;;;https://manastiri.rs/eparhije/rasko-prizrenska/manastir-koncul/;Manastir Končul, posvećen svetom Nikoli i često poznat kao Nikoljača, jedno je od najvažnijih istorijskih i kulturnih mesta u Srbiji. Smješten u selu Gnjilica, tri kilometra jugoistočno od Raške, ovaj manastir je duboko ukorenjen u bogatoj istoriji Srpske pravoslavne crkve i predstavlja značajan spomenik kulture. U ovom članku ćemo istražiti njegovu istoriju, znamenitosti i sve što je potrebno da znate o ovom svetilištu. Post po crkvenom kalendaru u manastiru Končul prati ustaljeni liturgijski poredak Pravoslavne crkve, a raspored dana posta i razrešenja tokom cele godine može se pratiti kroz crkveni kalendar, u skladu sa bogoslužbenom praksom i duhovnom tradicijom. Manastir Končul datira iz prednemanjićkog perioda, a njegovo ime dolazi iz praslovenskog jezika, od reči “končina”, što znači kraj ili završetak.;images/monasteries/koncul.jpg;manastiri.rs;;;;;;pending;0;2;;2026-08-16 20:10:02;;;Manastir Končul nalazi se u duhovnom okrilju Eparhije raško-prizrenske u blizini mesta Raška na području Kosovo i Metohija.;Prema narodnim predanjima, manastir je prvobitno bio smešten u selu Kazinovići, gde danas postoje ostaci temelja crkve. Legenda govori o pljačkaškom napadu na manastir, kada je Bog uslišio molitve monaha i prenio manastir na drugu obalu nabujalog Ibra, spašavajući ga od razbojnika. Ovaj događaj se duboko ukorenio u narodnoj tradiciji, čineći manastir još misteroznijim i svetim mestom za vernike. Manastir Končul je kroz istoriju doživeo mnoge promene, ali su arheološka istraživanja iz 1975.;;;;;;https://manastiri.rs/eparhije/rasko-prizrenska/manastir-koncul/;43.1812;20.7321;;;Manastir Končul nalazi se u duhovnom okrilju Eparhije raško-prizrenske u blizini mesta Raška na području Kosovo i Metohija.;Stefan Nemanja;1170;;aktivan;;;
246;Manastir Kozji Dol;kozji-dol;Južna Srbija;Trgovište;"OPŠTI PODACI:
Manastir Kozji Dol nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Trgovište na području Južna Srbija. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1400. godine, čiji je ktitor i zadužbinar Predanje / Zadužbinar, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Kozji dol ima dugu istoriju koja seže u srednji vek. Ovo malo selo na jugu Srbije čuva tragove života starije od šest stotina godina. Kroz osmansku vladavinu, seobe i ratove, Kozji Dol je preživeo. Nekad je bio živo naselje, a nekad zapustelo mesto koje čeka nova vremena. Kozji dol manastir je prošao kroz nekoliko ključnih obnova.

ARHITEKTURA I UMETNOST:
Crkva preobraženja u manastiru Kozji Dol ima poseban značaj. Posvećena je Preobraženju Gospodnjem, danu svetlosti i nade. Ovaj praznik se slavi 19. Spomendani svetitelja određuju ritam molitve i sabranja, a njihov godišnji tok i značenje mogu se sagledati kroz večiti crkveni kalendar koji povezuje liturgijski poredak sa dugim trajanjem pravoslavne duhovnosti.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Kozji Dol aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";42.3667;22.0667;;;;;;;;https://manastiri.rs/eparhije/vranjska/manastir-kozji-dol/;Kozji dol ima dugu istoriju koja seže u srednji vek. Ovo malo selo na jugu Srbije čuva tragove života starije od šest stotina godina. Kroz osmansku vladavinu, seobe i ratove, Kozji Dol je preživeo. Nekad je bio živo naselje, a nekad zapustelo mesto koje čeka nova vremena. Kozji dol manastir je prošao kroz nekoliko ključnih obnova.;images/monasteries/kozji-dol.jpg;manastiri.rs;;;;;;pending;0;14;;2026-08-16 20:10:02;;;Manastir Kozji Dol nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Trgovište na području Južna Srbija.;Crkva preobraženja u manastiru Kozji Dol ima poseban značaj. Posvećena je Preobraženju Gospodnjem, danu svetlosti i nade. Ovaj praznik se slavi 19. Spomendani svetitelja određuju ritam molitve i sabranja, a njihov godišnji tok i značenje mogu se sagledati kroz večiti crkveni kalendar koji povezuje liturgijski poredak sa dugim trajanjem pravoslavne duhovnosti.;;;;;;https://manastiri.rs/eparhije/vranjska/manastir-kozji-dol/;42.3667;22.0667;;;Manastir Kozji Dol nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Trgovište na području Južna Srbija.;Predanje / Zadužbinar;1400;;aktivan;;;
247;Manastir Lepčince;lepcince;Južna Srbija;Vranje;"OPŠTI PODACI:
Manastir Lepčince nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vranje na području Južna Srbija. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1850. godine, čiji je ktitor i zadužbinar Predanje / Zadužbinar, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Manastir Lepčince ima dugu prošlost, koja seže u srednji vek. On je povezan sa srpskom duhovnošću i borom za slobodu. Kroz vekove, bio je mesto vere i otpora. Godine zvono je visilo na stoletnom hrastu u manastirskom dvorištu.

ARHITEKTURA I UMETNOST:
Manastir sv Pantelenom Lepcince je poznat po svojoj skromnoj, ali vrlo vrednoj arhitekturi. Crkva i prateći objekti izgledaju kao da su iz srednjeg veka. Svi elementi govore o veri i trudu naroda ovog kraja. Ikonostas u manastiru sv Pantelenom Lepcince je izrađen od drveta. Postavljen je 2010.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Lepčince aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";42.6102;21.8433;;;;;;;;https://manastiri.rs/eparhije/vranjska/manastir-lepcince/;Manastir Lepčince ima dugu prošlost, koja seže u srednji vek. On je povezan sa srpskom duhovnošću i borom za slobodu. Kroz vekove, bio je mesto vere i otpora. Godine zvono je visilo na stoletnom hrastu u manastirskom dvorištu.;images/monasteries/lepcince.jpg;manastiri.rs;;;;;;pending;0;14;;2026-08-16 20:10:02;;;Manastir Lepčince nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vranje na području Južna Srbija.;Manastir sv Pantelenom Lepcince je poznat po svojoj skromnoj, ali vrlo vrednoj arhitekturi. Crkva i prateći objekti izgledaju kao da su iz srednjeg veka. Svi elementi govore o veri i trudu naroda ovog kraja. Ikonostas u manastiru sv Pantelenom Lepcince je izrađen od drveta. Postavljen je 2010.;;;;;;https://manastiri.rs/eparhije/vranjska/manastir-lepcince/;42.6102;21.8433;;;Manastir Lepčince nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vranje na području Južna Srbija.;Predanje / Zadužbinar;1850;;aktivan;;;
248;Manastir Lepenac;lepenac;Rasina;Brus;"OPŠTI PODACI:
Manastir Lepenac nalazi se u duhovnom okrilju Eparhije kruševačke u blizini mesta Brus na području Rasina. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1400. godine, čiji je ktitor i zadužbinar Monah Gerasim, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
U srcu Šumadije, Manastir Lepenac stoji kao simbol duhovnosti i umetnosti. Njegova istorija je bogata, sa brojnim istorijskim događajima. Ovaj manastir je živ otisak prošlosti i kulturnog bogatstva. Manastir Lepenac je verovatno zidan u vreme Nemanjića. To ga čini atraktivnim za ljubitelje duhovnog turizma.

ARHITEKTURA I UMETNOST:
Crkva je srce manastira. Tu se održavaju molitve i okupljanja. Zidovi i ikonostas pokazuju umetničku vrednost i arhitekturu. U crkvi se nalaze freske koje prikazuju biblijske priče. Svaka freska ima svoju umetničku vrednost.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Lepenac aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";43.3712;20.9811;;;;;;;;https://manastiri.rs/eparhije/krusevacka/manastir-lepenac/;U srcu Šumadije, Manastir Lepenac stoji kao simbol duhovnosti i umetnosti. Njegova istorija je bogata, sa brojnim istorijskim događajima. Ovaj manastir je živ otisak prošlosti i kulturnog bogatstva. Manastir Lepenac je verovatno zidan u vreme Nemanjića. To ga čini atraktivnim za ljubitelje duhovnog turizma.;images/monasteries/lepenac.jpg;manastiri.rs;;;;;;pending;0;9;;2026-08-16 20:10:02;;;Manastir Lepenac nalazi se u duhovnom okrilju Eparhije kruševačke u blizini mesta Brus na području Rasina.;Crkva je srce manastira. Tu se održavaju molitve i okupljanja. Zidovi i ikonostas pokazuju umetničku vrednost i arhitekturu. U crkvi se nalaze freske koje prikazuju biblijske priče. Svaka freska ima svoju umetničku vrednost.;;;;;;https://manastiri.rs/eparhije/krusevacka/manastir-lepenac/;43.3712;20.9811;;;Manastir Lepenac nalazi se u duhovnom okrilju Eparhije kruševačke u blizini mesta Brus na području Rasina.;Monah Gerasim;1400;;aktivan;;;
249;Manastir Simeon Stolpnik;simeon-stolpnik;Južna Srbija;Vranje;"OPŠTI PODACI:
Manastir Simeon Stolpnik nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vranje na području Južna Srbija. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1300. godine, čiji je ktitor i zadužbinar Predanje / Zadužbinar, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Na jugu Srbije postoji samo šest aktivnih manastira. Manastir Soderce je jedan od najstarijih, sa više od 150 godina istorije. Tiho stoji iznad sela, pored Soderačke reke, daleko od gradske buke. Manastir sveti simeon soderce ima dugu prošlost. Ona seže u srednji vek.

ARHITEKTURA I UMETNOST:
Simeona Stolpnika je stari preko 150 godina. Nalazi se u preleplom okruženju južne Srbije. Ovde, duhovni mir i priroda se spajaju u jedinstveni svet. Posetioci ovde mogu naći tišinu i mir.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Simeon Stolpnik aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";42.6167;21.8833;;;;;;;;https://manastiri.rs/eparhije/vranjska/manastir-simeon-stolpnik/;Na jugu Srbije postoji samo šest aktivnih manastira. Manastir Soderce je jedan od najstarijih, sa više od 150 godina istorije. Tiho stoji iznad sela, pored Soderačke reke, daleko od gradske buke. Manastir sveti simeon soderce ima dugu prošlost. Ona seže u srednji vek.;images/monasteries/simeon-stolpnik.jpg;manastiri.rs;;;;;;pending;0;14;;2026-08-16 20:10:02;;;Manastir Simeon Stolpnik nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vranje na području Južna Srbija.;Simeona Stolpnika je stari preko 150 godina. Nalazi se u preleplom okruženju južne Srbije. Ovde, duhovni mir i priroda se spajaju u jedinstveni svet. Posetioci ovde mogu naći tišinu i mir.;;;;;;https://manastiri.rs/eparhije/vranjska/manastir-simeon-stolpnik/;42.6167;21.8833;;;Manastir Simeon Stolpnik nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vranje na području Južna Srbija.;Predanje / Zadužbinar;1300;;aktivan;;;
250;Manastir Sićevo;sicevo;Južna Srbija;Niš;"OPŠTI PODACI:
Manastir Sićevo nalazi se u duhovnom okrilju Eparhije niške u blizini mesta Niš na području Južna Srbija. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1644. godine, čiji je ktitor i zadužbinar Braća Mrnjavčevići, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Novi podatak iz doktorske disertacije iz 2021. Godine izaziva veliki interes za manastire. Posebno za Manastir Sićevo. Istraživanje je bilo fokusirano na šest godina, od 2013.

ARHITEKTURA I UMETNOST:
Drevne ikone i rukopisi su ključni predmeti u ovom manastiru. One su sačuvane kroz vekove. Za više informacija o ovim dragocenostima, kontaktirajte manastir Sićevo preko zvaničnih kanala. Arhitektura manastira Sićevo je izrazito umetničko zanatstvo. Detalji poput fresaka i ikonostasa imaju estetsku i religijsku vrijednost.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Sićevo aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";43.3294;22.0727;;;;;;;;https://manastiri.rs/eparhije/niska/manastir-sicevo/;Novi podatak iz doktorske disertacije iz 2021. Godine izaziva veliki interes za manastire. Posebno za Manastir Sićevo. Istraživanje je bilo fokusirano na šest godina, od 2013.;images/monasteries/sicevo.jpg;manastiri.rs;;;;;;pending;0;5;;2026-08-16 20:10:02;;;Manastir Sićevo nalazi se u duhovnom okrilju Eparhije niške u blizini mesta Niš na području Južna Srbija.;Drevne ikone i rukopisi su ključni predmeti u ovom manastiru. One su sačuvane kroz vekove. Za više informacija o ovim dragocenostima, kontaktirajte manastir Sićevo preko zvaničnih kanala. Arhitektura manastira Sićevo je izrazito umetničko zanatstvo. Detalji poput fresaka i ikonostasa imaju estetsku i religijsku vrijednost.;;;;;;https://manastiri.rs/eparhije/niska/manastir-sicevo/;43.3294;22.0727;;;Manastir Sićevo nalazi se u duhovnom okrilju Eparhije niške u blizini mesta Niš na području Južna Srbija.;Braća Mrnjavčevići;1644;;aktivan;;;
251;Manastir Mrtvica;mrtvica;Južna Srbija;Vladičin Han;"OPŠTI PODACI:
Manastir Mrtvica nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vladičin Han na području Južna Srbija. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1600. godine, čiji je ktitor i zadužbinar Predanje / Zadužbinar, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Istorija manastira Mrtvica seže u dubinu vremena, do početaka hrišćanstva. Ovaj sveti objekat je jedan od najstarijih u dolini Južne Morave. Njegov značaj prelazi granice lokalnih okruga, što je dokazano tako sto je Republika Srbija proglasila ovaj objekat za spomenik kulture. Obnova manastira je počela 2000. Godine i još traje.

ARHITEKTURA I UMETNOST:
Manastir Mrtvica čuva bogato slikarsko nasleđe. Slikane su u prepoznatljivom vizantijskom stilu. Na freskama su bile intervencije u više navrata. Priprata sadrži najvrednije freske. Nastale su u drugoj deceniji XVII veka.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Mrtvica aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";42.75;22.0667;;;;;;;;https://manastiri.rs/eparhije/vranjska/manastir-mrtvica/;Istorija manastira Mrtvica seže u dubinu vremena, do početaka hrišćanstva. Ovaj sveti objekat je jedan od najstarijih u dolini Južne Morave. Njegov značaj prelazi granice lokalnih okruga, što je dokazano tako sto je Republika Srbija proglasila ovaj objekat za spomenik kulture. Obnova manastira je počela 2000. Godine i još traje.;images/monasteries/mrtvica.jpg;manastiri.rs;;;;;;pending;0;14;;2026-08-16 20:10:02;;;Manastir Mrtvica nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vladičin Han na području Južna Srbija.;Manastir Mrtvica čuva bogato slikarsko nasleđe. Slikane su u prepoznatljivom vizantijskom stilu. Na freskama su bile intervencije u više navrata. Priprata sadrži najvrednije freske. Nastale su u drugoj deceniji XVII veka.;;;;;;https://manastiri.rs/eparhije/vranjska/manastir-mrtvica/;42.75;22.0667;;;Manastir Mrtvica nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vladičin Han na području Južna Srbija.;Predanje / Zadužbinar;1600;;aktivan;;;
252;Manastir Palja;palja;Južna Srbija;Surdulica;"OPŠTI PODACI:
Manastir Palja nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Surdulica na području Južna Srbija. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1350. godine, čiji je ktitor i zadužbinar Car Dušan, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Manastir Palja u Surdulici je jedan od najstarijih u jugozapadnoj Srbiji. Svečavajući više od jedanaest vekova, svaki period ostavio je svoj pečat. To je promenilo njegov izgled i značaj za duhovnost naroda. U dugom duhovnom trajanju manastira Palja, koji se predanjem vezuje još za vizantijsko doba i kasnije srednjovekovne obnove, post zauzima važno mesto u životu ove svetinje kao vreme molitve, uzdržanja i sabranja, a njegov raspored i smisao tokom godine mogu se sagledati kroz post crkveni kalendar u skladu sa liturgijskim poretkom Pravoslavne crkve. Prema legendama, manastir Palja je osnovan 818.

ARHITEKTURA I UMETNOST:
Manastir u Palji čuva umetnička dela iz srednjeg veka. Crkva Vavedenja Presvete Bogorodice sadrži živopise koji pokazuju bogatu tradiciju. Ove umetnine su prošle kroz mnoge promjene, kao i sam manastir. Crkva je ukrašena vizantijskim freskama od izuzetne vrijednosti. One prikazuju biblijske scene i svetce po pravoslavnoj ikonografiji.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Palja aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";42.6833;22.4167;;;;;;;;https://manastiri.rs/eparhije/vranjska/manastir-palja/;Manastir Palja u Surdulici je jedan od najstarijih u jugozapadnoj Srbiji. Svečavajući više od jedanaest vekova, svaki period ostavio je svoj pečat. To je promenilo njegov izgled i značaj za duhovnost naroda. U dugom duhovnom trajanju manastira Palja, koji se predanjem vezuje još za vizantijsko doba i kasnije srednjovekovne obnove, post zauzima važno mesto u životu ove svetinje kao vreme molitve, uzdržanja i sabranja, a njegov raspored i smisao tokom godine mogu se sagledati kroz post crkveni kalendar u skladu sa liturgijskim poretkom Pravoslavne crkve. Prema legendama, manastir Palja je osnovan 818.;images/monasteries/palja.jpg;manastiri.rs;;;;;;pending;0;14;;2026-08-16 20:10:02;;;Manastir Palja nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Surdulica na području Južna Srbija.;Manastir u Palji čuva umetnička dela iz srednjeg veka. Crkva Vavedenja Presvete Bogorodice sadrži živopise koji pokazuju bogatu tradiciju. Ove umetnine su prošle kroz mnoge promjene, kao i sam manastir. Crkva je ukrašena vizantijskim freskama od izuzetne vrijednosti. One prikazuju biblijske scene i svetce po pravoslavnoj ikonografiji.;;;;;;https://manastiri.rs/eparhije/vranjska/manastir-palja/;42.6833;22.4167;;;Manastir Palja nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Surdulica na području Južna Srbija.;Car Dušan;1350;;aktivan;;;
253;Manastir Sveti Nikola;sveti-nikola-vranje;Južna Srbija;Vranje;"OPŠTI PODACI:
Manastir Sveti Nikola nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vranje na području Južna Srbija. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1332. godine, čiji je ktitor i zadužbinar Kralj Milutin, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Istorija manastira Sveti Nikola neraskidivo je vezana za duhovni život i nasleđe Eparhije Srpske pravoslavne crkve u blizini mesta Vranje. Sagrađen kao utočište molitve iz 1332. Godine, čiji je ktitor Kralj Milutin, hram je kroz vekove bio svedok istorijskih događaja, stradanja i mnogobrojnih obnova, čuvajući pravoslavni identitet i veru ovog kraja.

ARHITEKTURA I UMETNOST:
Arhitektonski kompleks manastira Sveti Nikola građen je u duhu tradicionalnog srpskog pravoslavnog sakralnog neimarstva. Crkvu odlikuju skladne proporcije, lepo uređen naos i oltarski prostor, uz manastirske konake i prostranu portu koji pružaju mir monaškom životu i hodočasnicima.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Sveti Nikola aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";42.55;21.9;;;;;;;;https://manastiri.rs/eparhije/vranjska/manastir-sveti-nikola/;Istorija manastira Sveti Nikola neraskidivo je vezana za duhovni život i nasleđe Eparhije Srpske pravoslavne crkve u blizini mesta Vranje. Sagrađen kao utočište molitve iz 1332. Godine, čiji je ktitor Kralj Milutin, hram je kroz vekove bio svedok istorijskih događaja, stradanja i mnogobrojnih obnova, čuvajući pravoslavni identitet i veru ovog kraja.;images/monasteries/sveti-nikola-vranje.jpg;manastiri.rs;;;;;;pending;0;14;;2026-08-16 20:10:02;;;Manastir Sveti Nikola nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vranje na području Južna Srbija.;Arhitektonski kompleks manastira Sveti Nikola građen je u duhu tradicionalnog srpskog pravoslavnog sakralnog neimarstva. Crkvu odlikuju skladne proporcije, lepo uređen naos i oltarski prostor, uz manastirske konake i prostranu portu koji pružaju mir monaškom životu i hodočasnicima.;;;;;;https://manastiri.rs;42.55;21.9;;;Manastir Sveti Nikola nalazi se u duhovnom okrilju Eparhije vranjske u blizini mesta Vranje na području Južna Srbija.;Kralj Milutin;1332;;aktivan;;;
254;Manastir Stjenik;stjenik;Zapadna Srbija;Čačak;"OPŠTI PODACI:
Manastir Stjenik nalazi se u duhovnom okrilju Eparhije žičke u blizini mesta Čačak na području Zapadna Srbija. Predstavlja značajnu i poštovanu pravoslavnu svetinju iz 1371. godine, čiji je ktitor i zadužbinar Braća Mrnjavčevići, koja vekovima svedoči o postojanosti vere, pismenosti i duhovnog identiteta srpskog naroda.

ISTORIJA:
Manastir Stjenik, smješten u malom, mirnom selu Banjica podno planine Jelice, nedaleko od Čačka, jedna je od najsvetačnijih i najzanimljivijih destinacija u Srbiji. Ovaj drevni manastir, koji datira još iz 14. Veka, sa sobom nosi bogatu istoriju, legendu o svetim čudima, te neizmernu duhovnu i kulturnu vrednost za sve vernike i posetioce. Poznat po tome što se u njemu čuvaju mošti Svetog Jovana Stjeničkog, manastir Stjenik postao je i centar duhovne pomoći za mnoge ljude koji dolaze u potrazi za izlečenjem i duhovnim smirenjem. Dani posvećeni Svetom Jovanu Krstitelju imaju posebno mesto u bogoslužbenom poretku Srpske Pravoslavne Crkve, a vernici koji pohode Manastir Stjenik često se rukovode time koji je danas praznik.

ARHITEKTURA I UMETNOST:
Jedan od najvažnijih fenomena povezanih s manastirom Stjenik je izvor „Svetinja“, koji se nalazi u neposrednoj blizini manastira. Prema narodnim verovanjima, voda ovog izvora poseduju izuzetnu lekovitost. Mnogi vernici su došli na ovo sveto mesto u nadi da će pronaći duhovnu ili telesnu isceljenje. Izvor Svetinja je postao poznat zbog brojnih priča o izlečenjima. Meštani sela Banjica, ali i mnogi drugi vernici, tvrde da su se zahvaljujući ovoj vodi izlečili od ozbiljnih bolesti.

DUHOVNI ŽIVOT I ZNAČAJ:
Danas je Manastir Stjenik aktivno duhovno i molitveno središte, sabirno mesto vernog naroda i hodočasnika koji dolaze na manastirsku slavu i bogosluženja, nalazeći u njemu mir, liturgijsko sabranje i duhovno ohrabrenje.";43.8147;20.3568;;;;;;;;https://www.google.com/maps?q=43.8147974,20.3568962;Manastir Stjenik, smješten u malom, mirnom selu Banjica podno planine Jelice, nedaleko od Čačka, jedna je od najsvetačnijih i najzanimljivijih destinacija u Srbiji. Ovaj drevni manastir, koji datira još iz 14. Veka, sa sobom nosi bogatu istoriju, legendu o svetim čudima, te neizmernu duhovnu i kulturnu vrednost za sve vernike i posetioce. Poznat po tome što se u njemu čuvaju mošti Svetog Jovana Stjeničkog, manastir Stjenik postao je i centar duhovne pomoći za mnoge ljude koji dolaze u potrazi za izlečenjem i duhovnim smirenjem. Dani posvećeni Svetom Jovanu Krstitelju imaju posebno mesto u bogoslužbenom poretku Srpske Pravoslavne Crkve, a vernici koji pohode Manastir Stjenik često se rukovode time koji je danas praznik.;images/monasteries/stjenik.jpg;manastiri.rs;;;;;;pending;0;1;;2026-08-16 20:10:02;;;Manastir Stjenik nalazi se u duhovnom okrilju Eparhije žičke u blizini mesta Čačak na području Zapadna Srbija.;Jedan od najvažnijih fenomena povezanih s manastirom Stjenik je izvor „Svetinja“, koji se nalazi u neposrednoj blizini manastira. Prema narodnim verovanjima, voda ovog izvora poseduju izuzetnu lekovitost. Mnogi vernici su došli na ovo sveto mesto u nadi da će pronaći duhovnu ili telesnu isceljenje. Izvor Svetinja je postao poznat zbog brojnih priča o izlečenjima. Meštani sela Banjica, ali i mnogi drugi vernici, tvrde da su se zahvaljujući ovoj vodi izlečili od ozbiljnih bolesti.;;;;;;https://manastiri.rs/eparhije/zicka/manastir-stjenik/;43.8147;20.3568;;;Manastir Stjenik nalazi se u duhovnom okrilju Eparhije žičke u blizini mesta Čačak na području Zapadna Srbija.;Braća Mrnjavčevići;1371;;aktivan;;;
